open_time,open,high,low,close,close_time
1784041200000,64277.2,64950.0,64163.6,64727.5,1784044799999
1784044800000,64727.4,64879.0,64589.3,64703.9,1784048399999
1784048400000,64704.0,64704.0,64200.0,64597.5,1784051999999
1784052000000,64597.5,64631.6,64448.7,64544.0,1784055599999
1784055600000,64544.0,64687.9,64456.3,64543.0,1784059199999
1784059200000,64543.1,64576.4,64390.4,64538.6,1784062799999
1784062800000,64538.6,64877.7,64496.2,64650.0,1784066399999
1784066400000,64649.9,65130.0,64485.4,64837.1,1784069999999
1784070000000,64837.2,65040.3,64750.0,65014.7,1784073599999
1784073600000,65014.6,65043.3,64743.6,64798.1,1784077199999
1784077200000,64798.1,64830.2,64618.8,64643.7,1784080799999
1784080800000,64643.7,64732.6,64456.7,64473.0,1784084399999
1784084400000,64473.1,64820.1,64473.0,64760.8,1784087999999
1784088000000,64760.9,64868.0,64686.6,64723.5,1784091599999
1784091600000,64723.6,64941.7,64580.0,64920.5,1784095199999
1784095200000,64920.5,65260.0,64784.7,64784.7,1784098799999
1784098800000,64784.8,64850.0,64450.9,64528.0,1784102399999
1784102400000,64528.0,64785.8,64528.0,64745.0,1784105999999
1784106000000,64744.9,64899.9,64626.2,64644.6,1784109599999
1784109600000,64644.6,64826.8,64582.7,64633.0,1784113199999
1784113200000,64633.0,64728.7,64585.6,64707.5,1784116799999
1784116800000,64707.4,65241.3,64568.8,65133.7,1784120399999
1784120400000,65133.7,65550.5,64852.5,65090.2,1784123999999
1784124000000,65090.2,65497.0,65033.5,65364.8,1784127599999
1784127600000,65364.8,65589.7,65230.0,65391.6,1784131199999
1784131200000,65391.5,65438.0,64752.0,65089.5,1784134799999
1784134800000,65089.6,65148.2,64939.5,65023.1,1784138399999
1784138400000,65023.1,65130.0,64817.1,64837.4,1784141999999
1784142000000,64837.4,64967.9,64708.0,64942.0,1784145599999
1784145600000,64942.1,65030.5,64869.8,64939.9,1784149199999
1784149200000,64939.9,64985.9,64756.7,64800.0,1784152799999
1784152800000,64800.0,64949.7,64739.0,64831.5,1784156399999
1784156400000,64831.6,64912.5,64660.0,64721.4,1784159999999
1784160000000,64721.4,64814.7,64464.0,64554.3,1784163599999
1784163600000,64554.3,64807.9,64362.2,64698.6,1784167199999
1784167200000,64698.6,64705.0,64550.0,64616.1,1784170799999
1784170800000,64616.1,64723.3,64521.0,64593.0,1784174399999
1784174400000,64593.0,64667.0,64512.0,64610.9,1784177999999
1784178000000,64610.9,64974.5,64573.4,64897.9,1784181599999
1784181600000,64898.0,64951.2,64603.4,64750.0,1784185199999
1784185200000,64749.9,64750.0,64005.6,64200.0,1784188799999
1784188800000,64200.1,64340.0,63843.1,64096.7,1784192399999
1784192400000,64096.6,64155.9,63985.1,64063.8,1784195999999
1784196000000,64063.9,64241.3,64047.7,64186.9,1784199599999
1784199600000,64187.0,64245.6,64057.2,64226.6,1784203199999
1784203200000,64226.6,64226.6,63833.0,63938.1,1784206799999
1784206800000,63938.2,64458.7,63930.1,64354.4,1784210399999
1784210400000,64354.3,64844.3,64300.1,64510.0,1784213999999
1784214000000,64510.0,64874.7,64281.6,64677.7,1784217599999
1784217600000,64677.7,64687.6,64299.4,64448.4,1784221199999
1784221200000,64448.4,64453.1,63958.0,64045.6,1784224799999
1784224800000,64045.5,64306.8,64022.3,64217.1,1784228399999
1784228400000,64217.0,64277.7,64120.2,64241.6,1784231999999
1784232000000,64241.7,64249.9,64075.1,64090.1,1784235599999
1784235600000,64090.1,64217.6,64077.3,64135.9,1784239199999
1784239200000,64136.0,64221.3,63922.6,63939.5,1784242799999
1784242800000,63939.6,63978.6,63712.6,63801.0,1784246399999
1784246400000,63801.1,63890.4,63580.0,63862.9,1784249999999
1784250000000,63862.9,64041.6,63435.6,63510.8,1784253599999
1784253600000,63510.7,63628.0,63358.0,63457.5,1784257199999
1784257200000,63457.5,63693.2,63450.1,63538.1,1784260799999
1784260800000,63538.0,63560.0,63281.0,63460.0,1784264399999
1784264400000,63460.1,63460.1,62754.6,62807.3,1784267999999
1784268000000,62807.4,62961.7,62655.0,62915.4,1784271599999
1784271600000,62915.5,62947.1,62761.3,62792.9,1784275199999
1784275200000,62792.8,62905.0,62611.0,62857.5,1784278799999
1784278800000,62857.4,63039.8,62831.8,62962.2,1784282399999
1784282400000,62962.3,63165.9,62962.2,63146.9,1784285999999
1784286000000,63146.9,63337.4,63031.3,63273.2,1784289599999
1784289600000,63273.1,63320.0,63037.0,63073.9,1784293199999
1784293200000,63073.9,63155.8,62505.1,63128.6,1784296799999
1784296800000,63128.7,63496.0,63051.4,63142.5,1784300399999
1784300400000,63142.5,63432.5,62817.0,63432.4,1784303999999
1784304000000,63432.4,63681.3,63272.4,63553.7,1784307599999
1784307600000,63553.7,64194.6,63553.7,64011.8,1784311199999
1784311200000,64011.8,64356.7,63855.8,64220.1,1784314799999
1784314800000,64220.1,64226.1,63943.5,64121.4,1784318399999
1784318400000,64121.4,64165.7,63928.9,64086.1,1784321999999
1784322000000,64086.2,64188.2,64031.6,64070.6,1784325599999
1784325600000,64070.6,64117.5,63891.6,63952.8,1784329199999
1784329200000,63952.7,63985.0,63860.0,63909.9,1784332799999
1784332800000,63909.9,63991.0,63859.6,63881.6,1784336399999
1784336400000,63881.6,63980.0,63862.0,63929.2,1784339999999
1784340000000,63929.2,64014.9,63900.0,63931.5,1784343599999
1784343600000,63931.6,63995.8,63900.0,63989.5,1784347199999
1784347200000,63989.5,63992.8,63915.0,63946.3,1784350799999
1784350800000,63946.3,63973.3,63894.3,63936.3,1784354399999
1784354400000,63936.3,63979.0,63914.1,63954.1,1784357999999
1784358000000,63954.2,64000.0,63952.8,63980.1,1784361599999
1784361600000,63980.0,63997.8,63930.4,63977.2,1784365199999
1784365200000,63977.2,63985.0,63912.0,63961.2,1784368799999
1784368800000,63961.1,63990.0,63957.3,63981.2,1784372399999
1784372400000,63981.2,64073.2,63981.2,64033.3,1784375999999
1784376000000,64033.2,64237.7,64019.4,64181.4,1784379599999
1784379600000,64181.5,64185.4,63925.2,64081.3,1784383199999
1784383200000,64081.2,64167.2,64065.8,64099.0,1784386799999
1784386800000,64099.0,64135.6,64000.0,64090.0,1784390399999
1784390400000,64090.0,64298.6,64054.5,64278.2,1784393999999
1784394000000,64278.3,64466.0,64250.3,64450.0,1784397599999
1784397600000,64450.0,64666.0,64424.5,64477.3,1784401199999
1784401200000,64477.4,64566.0,64445.5,64526.3,1784404799999
1784404800000,64526.4,64738.2,64467.2,64665.5,1784408399999
1784408400000,64665.5,64819.2,64584.2,64697.6,1784411999999
1784412000000,64697.5,64837.4,64680.6,64774.4,1784415599999
1784415600000,64774.3,64818.1,64677.7,64806.7,1784419199999
1784419200000,64806.7,64878.8,64750.0,64756.5,1784422799999
1784422800000,64756.5,64771.8,64750.0,64750.0,1784426399999
1784426400000,64750.0,64948.8,64672.4,64795.4,1784429999999
1784430000000,64795.5,64815.8,64594.6,64686.8,1784433599999
1784433600000,64686.8,64775.2,64580.4,64692.2,1784437199999
1784437200000,64692.2,64789.8,64643.4,64695.1,1784440799999
1784440800000,64695.0,64737.7,64670.0,64682.3,1784444399999
1784444400000,64682.2,64759.3,64643.4,64692.2,1784447999999
1784448000000,64692.1,64723.5,64600.0,64678.1,1784451599999
1784451600000,64678.2,64694.0,64467.2,64495.2,1784455199999
1784455200000,64495.1,64677.7,64454.6,64561.4,1784458799999
1784458800000,64561.4,64610.0,64415.0,64445.7,1784462399999
1784462400000,64445.7,64445.7,64259.5,64417.5,1784465999999
1784466000000,64417.4,64497.9,64273.4,64453.0,1784469599999
1784469600000,64453.0,64633.0,64389.0,64561.1,1784473199999
1784473200000,64561.0,64594.7,64466.6,64545.2,1784476799999
1784476800000,64545.3,64624.8,64474.2,64510.7,1784480399999
1784480400000,64510.7,64733.0,64365.7,64520.0,1784483999999
1784484000000,64520.0,64529.1,64262.9,64399.8,1784487599999
1784487600000,64399.8,64442.2,64319.5,64438.1,1784491199999
1784491200000,64438.1,64534.3,64438.0,64515.9,1784494799999
1784494800000,64516.0,64539.0,64305.0,64393.7,1784498399999
1784498400000,64393.6,64874.9,64319.3,64642.7,1784501999999
1784502000000,64642.8,64748.1,64534.9,64694.7,1784505599999
1784505600000,64694.8,65084.6,64380.0,64526.0,1784509199999
1784509200000,64526.0,65011.0,64470.0,64594.7,1784512799999
1784512800000,64594.7,64940.0,64551.6,64800.1,1784516399999
1784516400000,64800.1,64887.0,64610.2,64839.4,1784519999999
1784520000000,64839.3,64843.4,64503.0,64511.3,1784523599999
1784523600000,64511.4,64536.1,64046.0,64101.7,1784527199999
1784527200000,64101.8,64198.3,63736.1,63890.0,1784530799999
1784530800000,63890.0,64285.5,63865.0,64250.0,1784534399999
1784534400000,64250.0,64337.0,63858.1,64031.4,1784537999999
1784538000000,64031.4,64260.0,63984.5,64176.6,1784541599999
1784541600000,64176.6,64393.2,64137.0,64280.5,1784545199999
1784545200000,64280.5,65048.3,64237.1,64970.8,1784548799999
1784548800000,64970.8,64982.0,64571.0,64627.2,1784552399999
1784552400000,64627.1,64737.5,64174.5,64315.0,1784555999999
1784556000000,64315.0,64550.0,64034.3,64393.0,1784559599999
1784559600000,64393.0,65688.0,64386.8,65570.1,1784563199999
1784563200000,65570.1,65615.5,65301.8,65478.6,1784566799999
1784566800000,65478.6,65642.0,65313.9,65560.0,1784570399999
1784570400000,65560.0,65788.0,65168.0,65215.8,1784573999999
1784574000000,65215.7,65256.1,65011.4,65119.3,1784577599999
1784577600000,65119.3,65435.3,65030.2,65344.7,1784581199999
1784581200000,65344.8,65416.4,65241.6,65258.5,1784584799999
1784584800000,65258.4,65258.5,65061.2,65118.7,1784588399999
1784588400000,65118.8,65244.9,65098.8,65224.8,1784591999999
1784592000000,65224.7,65561.0,65115.3,65538.9,1784595599999
1784595600000,65538.8,65634.4,65202.1,65205.1,1784599199999
1784599200000,65205.1,65479.5,65145.1,65386.4,1784602799999
1784602800000,65386.4,65572.2,65380.0,65539.5,1784606399999
1784606400000,65539.5,65723.0,65453.5,65494.2,1784609999999
1784610000000,65494.2,65927.9,65460.1,65724.9,1784613599999
1784613600000,65724.8,65970.0,65604.8,65892.4,1784617199999
1784617200000,65892.5,66240.0,65828.2,66166.9,1784620799999
1784620800000,66166.8,66337.8,66103.4,66200.0,1784624399999
1784624400000,66199.9,66320.4,66110.0,66261.2,1784627999999
1784628000000,66261.3,66390.0,66145.5,66161.1,1784631599999
1784631600000,66161.0,66333.0,66117.1,66317.9,1784635199999
1784635200000,66317.9,66618.0,66236.0,66527.7,1784638799999
1784638800000,66527.7,66777.0,66290.4,66748.8,1784642399999
1784642400000,66748.7,66924.1,66609.0,66804.3,1784645999999
1784646000000,66804.3,66804.4,66487.9,66648.5,1784649599999
1784649600000,66648.5,66736.7,66428.5,66507.1,1784653199999
1784653200000,66507.1,66537.1,65939.0,66181.1,1784656799999
1784656800000,66181.1,66333.0,66071.2,66287.5,1784660399999
1784660400000,66287.6,66467.4,66230.0,66409.5,1784663999999
1784664000000,66409.5,66465.6,66326.3,66373.8,1784667599999
1784667600000,66373.8,66380.8,66261.7,66352.4,1784671199999
1784671200000,66352.4,66352.6,66172.0,66271.2,1784674799999
1784674800000,66271.3,66544.8,66200.0,66522.4,1784678399999
1784678400000,66522.3,66711.0,66503.9,66591.7,1784681999999
1784682000000,66591.8,66629.3,66253.0,66399.9,1784685599999
1784685600000,66399.9,66513.8,66264.9,66283.2,1784689199999
1784689200000,66283.2,66343.4,66141.7,66176.7,1784692799999
1784692800000,66176.6,66399.0,66161.4,66349.3,1784696399999
1784696400000,66349.2,66349.3,65909.1,65954.5,1784699999999
1784700000000,65954.4,66000.0,65800.1,65906.8,1784703599999
1784703600000,65906.7,65941.5,65668.6,65813.4,1784707199999
1784707200000,65813.4,66140.5,65813.4,65953.5,1784710799999
1784710800000,65953.4,66053.2,65816.4,65896.4,1784714399999
1784714400000,65896.3,66077.3,65861.4,66016.2,1784717999999
1784718000000,66016.2,66057.9,65872.1,65981.4,1784721599999
1784721600000,65981.3,65986.0,65505.0,65604.2,1784725199999
1784725200000,65604.1,65956.0,65531.7,65924.9,1784728799999
1784728800000,65924.9,66190.4,65556.3,65770.2,1784732399999
1784732400000,65770.2,66100.0,65770.0,66014.8,1784735999999
1784736000000,66014.8,66363.6,65877.0,66199.7,1784739599999
1784739600000,66199.8,66249.3,65912.6,65997.5,1784743199999
1784743200000,65997.5,66052.8,65701.2,65860.5,1784746799999
1784746800000,65860.6,65924.0,65650.2,65891.1,1784750399999
1784750400000,65891.2,65954.3,65753.0,65887.8,1784753999999
1784754000000,65887.8,66103.1,65853.2,66034.5,1784757599999
1784757600000,66034.5,66046.0,65891.8,66013.8,1784761199999
1784761200000,66013.9,66116.5,65808.5,66082.0,1784764799999
1784764800000,66082.0,66284.1,66020.0,66023.8,1784768399999
1784768400000,66023.8,66180.0,65715.9,65793.8,1784771999999
1784772000000,65793.7,65808.9,65616.3,65777.4,1784775599999
1784775600000,65777.4,65788.2,65548.0,65626.8,1784779199999
1784779200000,65626.7,65710.0,65558.0,65585.3,1784782799999
1784782800000,65585.4,65764.8,65543.1,65663.9,1784786399999
1784786400000,65663.9,65793.7,65593.9,65763.2,1784789999999
1784790000000,65763.3,65763.3,65313.7,65405.3,1784793599999
1784793600000,65405.3,65637.2,65383.6,65605.9,1784797199999
1784797200000,65605.8,65732.3,65573.8,65607.9,1784800799999
1784800800000,65607.9,65756.6,65555.1,65704.2,1784804399999
1784804400000,65704.1,65709.4,65511.0,65525.4,1784807999999
1784808000000,65525.4,65557.8,64927.3,65138.0,1784811599999
1784811600000,65138.0,65215.3,64839.1,64858.6,1784815199999
1784815200000,64858.7,65197.0,64801.0,64884.6,1784818799999
1784818800000,64884.7,65003.6,64696.2,64940.4,1784822399999
1784822400000,64940.4,64940.5,64688.0,64731.4,1784825999999
1784826000000,64731.5,64877.6,64636.0,64654.4,1784829599999
1784829600000,64654.4,64924.9,64654.3,64842.5,1784833199999
1784833200000,64842.5,64908.1,64670.0,64820.7,1784836799999
1784836800000,64820.7,65176.0,64809.7,65117.7,1784840399999
1784840400000,65117.6,65183.1,64979.9,65137.4,1784843999999
1784844000000,65137.4,65193.5,64976.7,65158.2,1784847599999
1784847600000,65158.2,65189.5,65018.8,65069.6,1784851199999
1784851200000,65069.6,65084.0,64733.2,64953.1,1784854799999
1784854800000,64953.0,65146.4,64912.4,65053.2,1784858399999
1784858400000,65053.2,65164.8,64890.5,65091.8,1784861999999
1784862000000,65091.8,65436.8,65045.0,65425.4,1784865599999
1784865600000,65425.5,65440.0,65235.4,65281.9,1784869199999
1784869200000,65282.0,65365.9,65213.0,65282.3,1784872799999
1784872800000,65282.4,65490.0,65245.6,65441.6,1784876399999
1784876400000,65441.6,65780.0,65338.0,65470.0,1784879999999
1784880000000,65470.1,65477.2,65274.5,65274.6,1784883599999
1784883600000,65274.6,65290.7,64919.7,65088.1,1784887199999
1784887200000,65088.2,65132.2,64878.0,64927.8,1784890799999
1784890800000,64927.7,65073.6,64821.9,65045.7,1784894399999
1784894400000,65045.7,65110.1,64707.5,64746.6,1784897999999
1784898000000,64746.5,64774.5,63882.3,64129.1,1784901599999
1784901600000,64129.1,64170.0,63666.0,64031.4,1784905199999
1784905200000,64031.3,64305.8,63824.3,64065.1,1784908799999
1784908800000,64065.1,64176.5,63854.3,63930.4,1784912399999
1784912400000,63930.3,64177.9,63882.6,64154.9,1784915999999
1784916000000,64154.9,64262.3,64104.1,64242.8,1784919599999
1784919600000,64242.7,64266.9,64113.4,64199.5,1784923199999
1784923200000,64199.5,64260.1,64105.0,64139.6,1784926799999
1784926800000,64139.6,64195.1,64098.7,64112.2,1784930399999
1784930400000,64112.2,64187.6,64098.7,64132.7,1784933999999
1784934000000,64132.8,64155.0,64102.2,64116.5,1784937599999
1784937600000,64116.5,64155.0,64005.4,64049.6,1784941199999
1784941200000,64049.6,64135.0,63977.0,64039.2,1784944799999
1784944800000,64039.1,64072.3,63988.4,64010.5,1784948399999
1784948400000,64010.5,64073.7,63988.4,64052.9,1784951999999
1784952000000,64053.0,64181.0,64052.9,64146.9,1784955599999
1784955600000,64147.0,64166.6,63940.7,63990.1,1784959199999
1784959200000,63990.0,64032.0,63933.2,63982.9,1784962799999
1784962800000,63982.9,64005.5,63966.8,63972.9,1784966399999
1784966400000,63973.0,63973.1,63760.5,63844.3,1784969999999
1784970000000,63844.4,64000.0,63794.2,63973.9,1784973599999
1784973600000,63973.8,64039.7,63959.3,64039.6,1784977199999
1784977200000,64039.6,64078.5,64014.7,64031.3,1784980799999
1784980800000,64031.2,64088.2,64006.2,64088.2,1784984399999
1784984400000,64088.1,64236.8,64072.2,64136.9,1784987999999
1784988000000,64136.8,64187.4,64079.2,64177.7,1784991599999
1784991600000,64177.7,64243.6,64135.5,64150.0,1784995199999
1784995200000,64150.1,64219.0,64092.2,64180.9,1784998799999
1784998800000,64180.8,64330.2,64162.1,64236.6,1785002399999
1785002400000,64236.7,64417.1,64236.7,64391.4,1785005999999
1785006000000,64391.3,64410.0,64351.4,64359.6,1785009599999
1785009600000,64359.7,64367.8,64282.9,64303.9,1785013199999
1785013200000,64304.0,64407.1,64233.0,64318.5,1785016799999
1785016800000,64318.6,64393.0,64318.5,64377.6,1785020399999
1785020400000,64377.7,64393.4,64331.9,64338.1,1785023999999
1785024000000,64338.0,64482.7,64317.9,64482.6,1785027599999
1785027600000,64482.7,64514.1,64422.6,64434.3,1785031199999
1785031200000,64434.3,64500.0,64394.0,64490.6,1785034799999
1785034800000,64490.6,64553.9,64453.2,64518.8,1785038399999
1785038400000,64518.9,64566.0,64452.9,64493.1,1785041999999
1785042000000,64493.2,64493.2,64359.3,64386.0,1785045599999
1785045600000,64386.0,64428.7,64256.4,64408.9,1785049199999
1785049200000,64409.0,64439.1,64313.5,64341.2,1785052799999
1785052800000,64341.3,64467.5,64320.2,64450.1,1785056399999
1785056400000,64450.0,64525.2,64450.0,64512.3,1785059999999
1785060000000,64512.3,64512.3,64479.0,64485.4,1785063599999
